service_id,service_date,service_duration,service_comment,service_cashed_price,service_is_voucher,service_client_id_id,service_massage_id_id
3188,2019-06-13,101,zääTTu8NpFnLëqëìêniEt#E^Rbc%&PjX1Lu5VúRzrspyöéöHhî,159.87,t,997,14
3189,2019-12-02,60,6UPiDüáZü2Kbâë@1úìFòcqöJZâXáz#Gm87SYôOl#yïMQfLTïèH,182.95,t,570,5
3190,2022-03-20,81,WtZ6fïYnïêewòìQ@ò6KúDíJQoûúZkfBì9C$PUa@%MôUyIû3TJ8,55,t,42,26
3191,2022-11-01,118,w@sûVWTîC7DjL3OUZLiOvûéNcáQòlîêFzîv*Y9W&FdôYOüû7êx,130.33,t,468,13
3192,2021-01-16,67,sB5eTXmSâdvOèP9ì53óCéIPnPóYjeAè8un7Tü9o4îTx1ò2#I7ö,187.46,t,707,16
3193,2019-01-06,98,BSJn^ôsI&xódeckûSá#QPëdhò@TGwèä4àöw%éjíKkGEgUeâí5í,156,f,604,27
3194,2023-04-30,61,ëBJíf&V*sWomR3P8&ï*SHòó1VreïrDîtöoMDhkXlv9rîïöäeBM,69,t,548,2
3195,2019-02-01,176,âuó$W6*éaî@2309jïjSsòv16sRváE%uM$wDV88mú9ûg4ü2elN9,60.38,f,67,30
3196,2023-11-12,56,V2yòTiìWasóóMMn1Gi&gEújúáUgb^m4^7Kûä68IcQuEnyOîKsk,113,f,721,20
3197,2019-11-30,115,böhêòf7àúqüeà6òD*lè1kûs@ggûû5CY0RyWh2hdìytP4FPJîmn,189.36,f,470,16
3198,2019-03-20,143,l3aüXAa%RëKûQXvbëérmIü*JCWêhADTàê5Pb@âQ&gwxu2dèdMó,81,t,468,4
3199,2023-07-01,58,Cóîvòmwp9VXoq6û^c3äg%K9aìòàüTHTzîDáèëêyá$kdôtcék2ö,90.47,t,489,14
3200,2022-02-15,101,CqM1CMGâj8EHXriQT3^ôïZ8z0x6gs4Qpo*y3pPsîY@rJ9uAS65,95.98,t,614,28
3201,2022-01-08,102,ûóxôèp6ZcâDd*^üNïTâyâüúupLdC5yBûkDz*òû8$e%FTBjz0x5,83,f,428,10
3202,2021-05-23,86,dDôQ6bf^ai60ëtUUv9OqGoMï&ïqg#jFu$F&Sc1^*QkbJMw6WàS,137.74,t,681,11
3203,2022-07-11,53,8V^EcEXNöò6âwjcwIóydtRImqîr0^wícdbjGRû@POäbgì9SFvà,80.06,f,438,11
3204,2019-05-02,71,kqvhGkU92iB1l9KxxbXyTätóròaCyuj&@éxWéâaf4YêïofMòzQ,79.79,f,369,6
3205,2022-02-15,99,á22éawêpZuIgIîRdUnádnh1NìfiyVMruíö5B0ìôûêàKWórTSaî,63,t,650,11
3206,2020-08-11,44,üpqnvëûëFêâhoseEûR7cg&bj7HïuöVwRPrápèö*örh$7ôvUG*T,132.15,f,853,1
3207,2021-07-19,139,81EJúz2BSJn^ôsI&xódeckûSá#QPëdhò@TGwèä4àöw%éjíKkGE,200,t,918,1
3208,2022-12-08,32,oomuRôäEâZgnrdDôQ6bf^ai60ëtUUv9OqGoMï&ïqg#jFu$F&Sc,161.51,t,225,16
3209,2023-10-26,85,gë1wSkJ$5IèrK6Gaè&ClDMâIq674$úbnWöïy59vVbóHtxPs0HB,182.96,t,4,17
3210,2021-01-14,163,9ìèsbfè8äEBnò2mëu#ihéé6EZ2S0Yj3jfûzuQ5HRKûnpJLêwú^,137,t,433,14
3211,2019-05-24,85,7SYôOl#yïMQfLTïèHá22éawêpZuIgIîRdUnádnh1NìfiyVMruí,90.55,f,51,24
3212,2020-03-02,46,íovzlLèY^jnFiq^Oe1fî3YWyìwöfGfyoC^à2êNGâk9ôHYsjRU4,133.67,t,631,4
3213,2022-05-03,89,góAPQNW%1%cyxIOTFb1píCGëBJíf&V*sWomR3P8&ï*SHòó1Vre,103,t,859,15
3214,2020-03-13,130,ïoáûI2áyCê$ZBIgéêRcï@á1#4HMì25EVMrAévLB0èhifnóWó^T,74,f,293,27
3215,2022-06-11,87,öW&ü#QûIìOVuüäûqlHö^HBUâf*BSúâ4Oa8YP%fuvs1búbKíánt,71.48,t,830,18
3216,2020-05-17,129,êê2*VxOvTeFeynCqM1CMGâj8EHXriQT3^ôïZ8z0x6gs4Qpo*y3,136.04,f,559,1
3217,2021-08-09,139,âí5ígë1wSkJ$5IèrK6Gaè&ClDMâIq674$úbnWöïy59vVbóHtxP,136.34,f,195,9
3218,2019-08-04,100,tqzülxIih8rwiHlVR3kC2m@LyyccGUëBú*ûzDzvk*#íFXíêb45,61.55,f,403,15
3219,2022-05-19,150,jjNîdIëGc6K72sGBûMûäói#%éúfDnUbOZm0hTKLJR8w9öBtDKO,122.47,t,756,29
3220,2019-07-03,118,m87SYôOl#yïMQfLTïèHá22éawêpZuIgIîRdUnádnh1NìfiyVMr,90.51,f,577,26
3221,2022-06-20,112,CPïA*âJO*ëDjgVBàUEîaQP##ûj5àxó3RèRNCóîvòmwp9VXoq6û,109.76,t,306,15
3222,2020-09-07,129,sWomR3P8&ï*SHòó1VreïrDîtöoMDhkXlv9rîïöäeBMZ4KIàëbí,93,t,245,30
3223,2021-10-30,114,bBeO4xd$wg4EsräStOúoîmóä%toe94âsRêUûüzTVèiüHítLöóQ,95.58,f,817,29
3224,2020-06-26,169,&FdôYOüû7êx81EJúz2BSJn^ôsI&xódeckûSá#QPëdhò@TGwèä4,83,f,493,3
3225,2023-10-01,73,wePûáîè5*Ms^%XôóUrA4dSWlRZcëNà88èg1íuá0OmOíXiZsàjt,107,f,417,27
3226,2023-07-10,140,ëLPeKSäúGô11ûüuânYtHfHâQbSlôcmfzLèegwULptáë3Azàîôâ,192.57,f,162,3
3227,2021-08-23,92,Sügkë%WJzûö7òbz*úmàNoJHjXhôà8àjü4zVnM&9MäuO@JdûCFp,193,t,209,25
3228,2022-06-21,42,4KIàëbí3NAqáúyûèpjâdDEet^ü7ö%âzêaàvì5dw6zCáky0*ûá9,190.8,t,240,9
3229,2019-02-14,66,hk0A8äwLa7xfQáéôìMANt&^YûúVsB5eTXmSâdvOèP9ì53óCéIP,145.31,f,754,30
3230,2020-10-25,77,UôD8Dj54PVâMi8wûJNdIQûmFîGzôvtY@W&FeGZOaä8îyleyKú0,126.52,f,182,3
3231,2023-04-28,142,gwULptáë3AzàîôâúJVípSRöêéRoV2yòTiìWasóóMMn1Gi&gEúj,73.96,t,549,26
3232,2020-02-18,131,fûâPbë9ôz93GLà14DULp*átJAzàfgdméUí$SQöejä$VIyòï6ìü,71.52,t,860,27
3233,2021-02-01,176,3NAqáúyûèpjâdDEet^ü7ö%âzêaàvì5dw6zCáky0*ûá9$fqGUCk,164.49,t,890,30
3234,2022-01-04,30,rDîtöoMDhkXlv9rîïöäeBMZ4KIàëbí3NAqáúyûèpjâdDEet^ü7,183.58,t,304,25
3235,2022-01-21,166,r#XZps8á*d4ïi&L@còûìaUIV1ûFéìïô0é%meáudól3aüXAa%Rë,78,f,60,13
3236,2020-02-07,158,&ICWf4ADTneMPz9ZòV3vwt2co0Llk$uzlLoYU6nF5q%O21ffJX,188.68,t,6,28
3237,2020-05-26,171,nPóYjeAè8un7Tü9o4îTx1ò2#I7öoomuRôäEâZgnrdDôQ6bf^ai,80,f,111,23
3238,2020-05-22,78,fvTKorûs2*yúefclITé#RPïdiû@UHxìë5èöwqíkKLl0Eg^fDí6,126,t,912,26
3239,2020-09-16,32,úáUgb^m4^7Kûä68IcQuEnyOîKsklirèZèAaVdjoa*dN2vb#ue2,131.01,t,786,26
3240,2019-09-28,95,x&ólúMmHFhWgêó7úiö3yUlK^7KòsM8HcòADnFOîKs785^ècpYa,60.8,f,231,20
3241,2022-12-17,140,cdaiôûh9ìèsbfè8äEBnò2mëu#ihéé6EZ2S0Yj3jfûzuQ5HRKûn,52.99,t,990,8
3242,2019-08-13,78,ö%âzêaàvì5dw6zCáky0*ûá9$fqGUCkcdaiôûh9ìèsbfè8äEBnò,135,t,481,23
3243,2020-09-06,69,KûQXvbëérmIü*JCWêhADTàê5Pb@âQ&gwxu2dèdMóíovzlLèY^j,137.31,f,181,8
3244,2020-07-09,93,üEìCï2G2yoC^àIâàûe79îáb&jQïKVivdPGHEN4s5û^p*FK%ò*g,71,t,438,28
3245,2022-02-26,155,60ëtUUv9OqGoMï&ïqg#jFu$F&Sc1^*QkbJMw6WàS0stqzülxIi,195.44,f,556,22
3246,2022-05-18,101,óhï2ü$k3%6Jìr57Gbì*CmxNêJrjkhpàbo*üözimö&cLIua9td1,64.98,f,279,21
3247,2019-04-01,176,DqqûQrMómêkéò$rnc83ZqPZTòöxRUàhöFésJëíPx$%@Cthuîfd,125.35,t,664,4
3248,2021-10-07,129,ü06#xXdàJvzRu2ICq%ûû^Mí@â8érSr@0O2Y%PZSìvERTú4vîé&,121,f,387,9
3249,2020-12-07,157,pJLêwú^Y7Bócû$452@lülUuäx38tTxéF&vN^yFX@@oà#éi6a4g,119,f,3,30
3250,2020-02-06,33,2mëu#ihéé6EZ2S0Yj3jfûzuQ5HRKûnpJLêwú^Y7Bócû$452@lü,60,t,397,29
3251,2021-11-24,162,nFiq^Oe1fî3YWyìwöfGfyoC^à2êNGâk9ôHYsjRU4Vûöâ8HIFNh,65,f,131,17
3252,2021-04-09,35,ZR&íQBYëNM7kNg1JuH07óOJ*ûZsMjtm6#Ukn3D#özOd@0iTúúí,190.47,f,86,25
3253,2023-02-20,120,h8rwiHlVR3kC2m@LyyccGUëBú*ûzDzvk*#íFXíêb45Zîö$gNûH,144,f,615,27
3254,2020-10-21,93,Bpoòò%Lé9Z7áq@qmb61X$OYRèuwQSó3ëEá^IäjèC#$9Asgsê1c,108.94,f,947,9
3255,2023-03-02,144,5#*2îiäO04Wz6NávBwüCûì^j%ovXw&5TOhBïûXï0JüYû90íàDì,96,f,955,27
3256,2019-10-21,50,JëkìD$%@Ct4Aî21L#*1ê5ûèG3VF6NáBBwwâûqViToCWC&4TOgZ,188,t,46,4
3257,2023-08-16,104,nO#7wLFö@úüìmsAèòk0rZg$ôqgóAPQNW%1%cyxIOTFb1píCGëB,114,t,215,7
3258,2020-11-28,165,lUuäx38tTxéF&vN^yFX@@oà#éi6a4gnO#7wLFö@úüìmsAèòk0r,188.25,t,240,5
3259,2021-04-01,125,t5ûqp*GL%òtgZ#&í@BZT6MkkOîeJïHc7ó7K*ûCäNáäúj$UíàgD,185,f,281,27
3260,2023-10-05,88,äQEQwBAêóìYvE8hWâpVôhyRûS$ë86èFúLSqSèêmhDä#xq@Xc%r,173.17,f,243,5
3261,2021-07-27,126,ResaLDEBK1p2à@l%CH@à%dWO$ûN&VòKJ4hKcyFrEw3áKG%êWpJ,165.41,f,443,22
3262,2022-04-20,114,4@&0â4òMF2UE5MûAAvïBòp%h#nuVB^3SMfAëgützHöar7yénCà,87.69,t,323,17
3263,2021-10-13,124,bpïIXYVûy9Fl76QWêNk@xëLPeKSäúGô11ûüuânYtHfHâQbSlôc,89.05,t,244,23
3264,2020-06-19,61,ïhauHIübsP0íoâèy$uáXYVûE9EkN5QWêNjQxäóOeíRänôôH0ûw,100,t,878,11
3265,2019-06-15,35,Jíf&V*sWomR3P8&ï*SHòó1VreïrDîtöoMDhkXlv9rîïöäeBMZ4,170.93,t,258,29
3266,2020-06-01,113,Zg$ôqgóAPQNW%1%cyxIOTFb1píCGëBJíf&V*sWomR3P8&ï*SHò,80.4,f,120,1
3267,2021-10-07,105,#ücPâm0iTLMJS9EQüBAîKPBöElhWDìVGôbSR$$ël6èzú4SòSOE,125.71,t,19,25
3268,2022-10-17,55,8áW14ï5^L@brspxUéöHôîjqvgGéT9eiAdl93üwXXy$RtKrPaBa,167,f,655,20
3269,2019-04-17,94,fpj38Rhk0A8äwLa7xfQáéôìMANt&^YûúVsB5eTXmSâdvOèP9ì5,189,f,380,1
3270,2022-02-15,128,xnäHWXUôD8Dj54PVâMi8wûJNdIQûmFîGzôvtY@W&FeGZOaä8îy,119.72,t,992,15
3271,2023-08-02,144,mfzLèegwULptáë3AzàîôâúJVípSRöêéRoV2yòTiìWasóóMMn1G,82,t,76,26
3272,2019-05-31,132,BZ#X*GfûâPbë9ôz93GLà14DULp*átJAzàfgdméUí$SQöejä$VI,179.72,t,392,19
3273,2021-08-17,124,KIàëbí3NAqáúyûèpjâdDEet^ü7ö%âzêaàvì5dw6zCáky0*ûá9$,103,f,775,8
3274,2021-04-20,61,ó1VreïrDîtöoMDhkXlv9rîïöäeBMZ4KIàëbí3NAqáúyûèpjâdD,128,t,693,1
3275,2023-12-08,130,úûxänxr#XZps8á*d4ïi&L@còûìaUIV1ûFéìïô0é%meáudól3aü,106.63,f,682,10
3276,2021-01-22,176,uj^mIx&ICWf4ADTneMPz9ZòV3vwt2co0Llk$uzlLoYU6nF5q%O,62.25,f,209,27
3277,2023-04-17,111,3óCéIPnPóYjeAè8un7Tü9o4îTx1ò2#I7öoomuRôäEâZgnrdDôQ,166,t,1,2
3278,2023-08-07,108,leyKú0fvTKorûs2*yúefclITé#RPïdiû@UHxìë5èöwqíkKLl0E,92.47,t,779,11
3279,2021-12-17,151,i&gEújúáUgb^m4^7Kûä68IcQuEnyOîKsklirèZèAaVdjoa*dN2,150.03,t,924,11
3280,2022-02-08,120,yòï6ìüx&ólúMmHFhWgêó7úiö3yUlK^7KòsM8HcòADnFOîKs785,135.15,f,508,24
3281,2020-01-08,48,fqGUCkcdaiôûh9ìèsbfè8äEBnò2mëu#ihéé6EZ2S0Yj3jfûzuQ,146,t,223,7
3282,2020-04-24,39,Eet^ü7ö%âzêaàvì5dw6zCáky0*ûá9$fqGUCkcdaiôûh9ìèsbfè,186,t,26,1
3283,2019-09-09,74,XAa%RëKûQXvbëérmIü*JCWêhADTàê5Pb@âQ&gwxu2dèdMóíovz,52,f,750,14
3284,2020-10-28,40,21ffJXüEìCï2G2yoC^àIâàûe79îáb&jQïKVivdPGHEN4s5û^p*,97,t,863,1
3285,2022-12-22,65,6bf^ai60ëtUUv9OqGoMï&ïqg#jFu$F&Sc1^*QkbJMw6WàS0stq,164.54,t,780,25
3286,2020-12-12,97,g^fDí6óhï2ü$k3%6Jìr57Gbì*CmxNêJrjkhpàbo*üözimö&cLI,82.86,t,476,19
3287,2019-06-21,70,vb#ue2DqqûQrMómêkéò$rnc83ZqPZTòöxRUàhöFésJëíPx$%@C,78,f,34,3
3288,2021-07-26,111,^ècpYaü06#xXdàJvzRu2ICq%ûû^Mí@â8érSr@0O2Y%PZSìvERT,135,f,127,1
3289,2021-01-24,31,5HRKûnpJLêwú^Y7Bócû$452@lülUuäx38tTxéF&vN^yFX@@oà#,134.51,f,72,10
3290,2021-06-27,175,8äEBnò2mëu#ihéé6EZ2S0Yj3jfûzuQ5HRKûnpJLêwú^Y7Bócû$,181,t,808,19
3291,2019-08-12,139,lLèY^jnFiq^Oe1fî3YWyìwöfGfyoC^à2êNGâk9ôHYsjRU4Vûöâ,99.02,f,312,4
3292,2021-08-02,99,FK%ò*gZR&íQBYëNM7kNg1JuH07óOJ*ûZsMjtm6#Ukn3D#özOd@,184.89,t,891,2
3293,2019-04-21,141,zülxIih8rwiHlVR3kC2m@LyyccGUëBú*ûzDzvk*#íFXíêb45Zî,57,f,702,28
3294,2021-08-29,76,ua9td1Bpoòò%Lé9Z7áq@qmb61X$OYRèuwQSó3ëEá^IäjèC#$9A,115.02,t,901,10
3295,2019-08-14,67,thuîfd5#*2îiäO04Wz6NávBwüCûì^j%ovXw&5TOhBïûXï0JüYû,134.66,f,680,15
3296,2022-12-07,117,ú4vîé&JëkìD$%@Ct4Aî21L#*1ê5ûèG3VF6NiZYCDds%ö6ë$Zaâ,170.16,t,176,16
3297,2023-03-23,135,7éTMép^óNôypWZ9êàeé^MNKTny#awuFLQCüzmáAEò*HûY$SpqT,128,f,385,6
3298,2021-11-19,33,452@lülUuäx38tTxéF&vN^yFX@@oà#éi6a4gnO#7wLFö@úüìms,81.91,f,550,10
3299,2023-03-25,94,XbPüVî1gcèxsOfEOIêímGIZëí#Vh&áWDm12z8iëiRûìu05rQëû,169.1,t,518,15
3300,2023-12-25,133,0iTúúíäQEQwBAêóìYvE8hWâpVôhyRûS$ë86èFúLSqSèêmhDä#x,135,f,342,8
3301,2020-08-03,90,LgïEHrISéOw#$9Bägtêec4@&1âhûNz3Vy5MGuAïöBQè%û$àuWv,101,t,595,5
3302,2022-10-31,62,sgsê1c4@&0â4òMF2UE5MûAAvïBòp%h#nuVB^3SMfAëgützHöar,129,f,19,10
3303,2021-11-10,125,uüäûqlHö^HBUâf*BSúâ4Oa8YP%fuvs1búbKíántykJúX%imEho,109.43,t,3,6
3304,2023-01-30,37,VLëè4cv5yBûéxz&òGl#epFTBjbcühîQî8èMòaeà7ûDtmì1lät@,190,t,710,28
3305,2023-10-15,67,úâ58b9BP^fvwt1YàcLíéouzkKàX%imEhp%7d1êê2*VxOvTeFey,102,f,555,6
3306,2022-06-11,175,Aèòk0rZg$ôqgóAPQNW%1%cyxIOTFb1píCGëBJíf&V*sWomR3P8,134,t,941,4
3307,2019-06-04,108,pPsîY@rJ9uAS65jjNîdIëGc6K72sGBûMûäói#%éúfDnUbOZm0h,70,f,660,16
3308,2019-08-10,111,q@Xc%r8áW14ï5^L@brspxUéöHôîjqvgGéT9eiAdl93üwXXy$Rt,186,f,836,19
3309,2023-02-18,42,@YöYUJäú2at3w*îûvx%èEj@cnDR*hüaïgâOâ6úKìödó5ìCrkà0,148,t,625,25
3310,2023-09-22,137,7yénCàxnäHWXUôD8Dj54PVâMi8wûJNdIQûmFîGzôvtY@W&FeGZ,50.62,t,710,13
3311,2020-12-30,63,ur0WóaJéûmsxjIóW$glDgn#5czZâ0&TvMtScEdwlAoKzBLEYh6,174,t,683,27
3312,2022-10-25,79,hgûHiDYdRbXû2ieòytPhGQJôúoIKâïó%XjAíXFn3419kökTäûw,121.51,t,249,23
3313,2021-05-06,130,ìizqXe@îofí&NOLU#z$bxvGMRDa0néBFûAIád%T^rUnkQ1O7^ä,155,f,653,9
3314,2019-10-02,106,&ï*SHòó1VreïrDîtöoMDhkXlv9rîïöäeBMZ4KIàëbí3NAqáúyû,188.32,t,612,3
3315,2020-09-06,43,3cu4xAôjwy^ìô7#doESAiaböhêòf7àúqüeà6òD*lè1kûs@ggûû,118.15,t,645,29
3316,2023-10-03,78,KrPaBauj^mIx&ICü2LYâë#2úòFQdrüKCDAJ0#Hú98SBG8ó$böN,140.64,f,704,14
3317,2021-07-14,99,Mûafè7QEtóì2íätnûhHHixBd#bAû3áeòzë9hz@3Gúo14Döú%*j,180.72,t,347,4
3318,2020-04-05,107,Oaä8îyleyKú0fvTKorûs2*yúefclITé#RPïdiû@UHxìë5èöwqí,83,t,963,28
3319,2023-11-19,56,vmûFUVSêB6Ci42NTYKh7uòIMbHPìkDâEyêurX8V^EcEXNöò6âw,174,t,387,2
3320,2022-03-13,42,27sSöáEquMpxEWl9nú@áô5ü3fmNm6vKEï9óUOór*àPázqYê#îì,78.37,f,733,11
3321,2019-05-06,88,#E^Rbc%&PjX1Lu5VúRzrspyöéöHhîkqvhGkU92iB1l9KxxbXyT,89.97,f,726,9
3322,2022-02-14,145,èpjâdDEet^ü7ö%âzêaàvì5dw6zCáky0*ûá9$fqGUCkcdaiôûh9,89.48,t,108,24
3323,2019-09-17,109,úRzrspyöéöHhîkqvhGkU92iB1l9KxxbXyTätóròaCyuj&@éxWé,162.26,t,391,7
3324,2023-12-04,48,@îM%UìII33íbxîpâvJôJF#âVnéeoh1OPgizW7ûvíö5C1ìûáîèL,130.82,f,979,30
3325,2020-02-06,145,3cu4xAôjwy^ìô7#doESAiaböhêòf7àúqüeà6òD*lè1kûs@ggûû,77.26,t,927,19
3326,2023-01-12,93,kKLl0Eg^fDí6óhï2ü$k3%6Jìr57Gbì*CmxNêJrjkhpàbo*üözi,198.56,f,30,22
3327,2021-04-03,79,1búbKíántykJúX%imEho$Nd0eê1WUwèuëdFexnB%ú0ZMFZi7êG,181,t,984,1
3328,2023-03-31,179,fí*OPMVo0$bxwHNSEa0oéBFäAIéâ^UrrVàlQeOk^ë&RGìJcUìd,194.27,f,782,17
3329,2019-03-24,141,vòmwp9VXoq6û^c3äg%K9aìòàüTHTzîDáèëêyá$kdôtcék2ööW&,167,f,842,21
3330,2019-01-26,105,ìèsbfè8äEBnò2mëu#ihéé6EZ2S0Yj3jfûzuQ5HRKûnpJLêwú^Y,112.02,f,28,28
3331,2023-04-30,141,êcIäGb6í6I&ôAòLûûíh@TéóeC@ïbNYlzhSKLIQ8CPïA*âJO*ëD,146.78,t,235,1
3332,2022-03-06,133,*LrU$XôóUqX4cäVlûYcuààO7è3IéBûGNmèíWid*à6*@NSï8#Kê,167,t,298,6
3333,2020-05-21,99,#ä7MàEóKRpäèâmhCû@D%QWb$^OûV0Kë4UK9bqroxïáïGôêjpug,153,t,386,27
3334,2021-01-03,60,TKLJR8w9öBtDKOAïDkôWCèVFôaRQ#oRk5NyL4#ìSNDóôwRnxq@,145,t,698,27
3335,2022-10-23,75,öäK7ZJ@RóFE00ôötZmXsGâGC8WRkîbleyKMdfvT3èsûä2*yúêî,196.5,t,621,15
3336,2023-07-13,53,RkîbleyKMdfvT3èsûä2*yúêîZóI%IoR9UâáQnU0üìShèVürííL,77.31,t,646,4
3337,2023-10-09,154,s^%XôóUrA4dSWlRZcëNà88èg1íuá0OmOíXiZsàjtm6Söln3êSw,191.74,f,93,22
3338,2021-10-22,139,Sh^4mXòûèüUIU0FEáìëîzI$lâûtZíl2VöW*a$@äJòPWuWäáqlH,200,f,774,23
3339,2019-04-27,137,nîIïêLúhXWBBbq$ï4ä@YöYUJäú2at3w*îûvx%èEj@cnDR*hüaï,52,t,599,30
3340,2019-02-11,137,42NTYKh7uòIMbHPìkDâEyêurX8V^EcEXNöò6âwjcwIóydtRImq,127,f,939,2
3341,2021-09-07,140,úJVípSRöêéRoV2yòTiìWasóóMMn1Gi&gEújúáUgb^m4^7Kûä68,177.62,f,732,23
3342,2019-02-11,152,üiEQî8NMûafè7QEtóì2íätnûhHHixBd#bAû3áeòzë9hz@3Gúo1,86,t,908,2
3343,2022-02-07,146,öoomuRôäEâZgnrdDôQ6bf^ai60ëtUUv9OqGoMï&ïqg#jFu$F&S,73,f,278,12
3344,2021-07-08,169,DúxND2ûjkhqàYà*WUcinü&YM1ëa@äd1CìpòPqLJlâjáì#òmb72,84.74,t,380,22
3345,2022-09-17,46,pPsîY@rJ9uAS65jjNîdIëGc6K72sGBûMûäói#%éúfDnUbOZm0h,151.69,f,503,9
3346,2022-08-02,82,YîsXáj1UïV^ö@8òHèNUsVûôpkGï%0t%Ze&u@íZ36ü7AO$etur0,62.65,t,714,27
3347,2023-09-24,93,CìpòPqLJlâjáì#òmb72YpOB#OïwQ$LgïEHrISéOw#$9Bägtêec,51,t,635,26
3348,2022-08-15,94,TKLJR8w9öBtDKOAïDkôWCèVFôaRQ#oRk5NyL4#ìSNDóôwRnxq@,164.66,t,940,22
3349,2019-09-24,71,5CY0RyWh2hdìytP4FPJîmnHJâuó$W6*éaî@2309jïjSsòv16sR,169.48,t,374,2
3350,2022-11-18,154,öxRUàhöFésJëíPx$%@Cthuîfd5#*2îiäO04Wz6NávBwüCûì^j%,104.15,t,584,28
3351,2020-08-02,49,ätóròaCyuj&@éxWéâaf4YêïofMòzQdûW4CDAJ0o1úmk$BG9úpc,94.6,t,692,25
3352,2023-01-03,85,OíXiZsàjtm6Söln3êSw0ìd@H6ïúàíëQîûwZYfóòYvî95aâpüôh,130,f,232,28
3353,2020-05-15,153,ôd6Oîûa&6òëJUhvdOGHEM4&Lò%$WFJ$ì*fcR^éQAYäML77àf0é,164.43,t,208,6
3354,2019-12-01,147,0íàDìbpïIXYVûy9Fl76QWêNk@xëLPeKSäúGô11ûüuânYtHfHâQ,120,t,131,5
3355,2019-11-28,46,yêurX8V^EcEXNöò6âwjcwIóydtRImqîr0^wícdbjGRû@POäbgì,82,f,989,17
3356,2022-06-27,119,jgVBàUEîaQP##ûj5àxó3RèRNCóîvòmwp9VXoq6û^c3äg%K9aìò,132.92,t,840,27
3357,2019-02-25,74,ìMANt&^YûúVsB5eTXmSâdvOèP9ì53óCéIPnPóYjeAè8un7Tü9o,132,f,849,3
3358,2021-10-13,129,ZóI%IoR9UâáQnU0üìShèVürííL4ó0Fô^êDKióûTfa$í3%6JPû5,120,t,718,20
3359,2019-08-16,168,Ieèûe7Qgáb*7ûïKüiwePûáîè5*Ms^%XôóUrA4dSWlRZcëNà88è,123.13,f,90,20
3360,2023-04-21,93,0ìd@H6ïúàíëQîûwZYfóòYvî95aâpüôhzääTTu8NpFnLëqëìêni,84,f,369,4
3361,2019-02-09,92,JëíPx$%@Cthuîfd5#*2îiäO04Wz6NávBwüCûì^j%ovXw&5TOhB,194.21,f,798,11
3362,2019-02-24,116,gâOâ6úKìödó5ìCrkà0jòr9ffôFgBXbPüVî1gcèxsOfEOIêímGI,56.06,f,814,23
3363,2019-12-17,107,*7ûïKüiwePûáîè5*Ms^%XôóUrA4dSWlRZcëNà88èg1íuá0OmOí,102,f,122,30
3364,2023-12-11,88,IcQuEnyOîKsklirèZèAaVdjoa*dN2vb#ue2DqqûQrMómêkéò$r,163.49,t,162,7
3365,2022-04-16,59,ptLovCUk7ló8ôê3ö1dkMl4uIDë7éTMép^óNôypWZ9êàeé^MNKT,179,f,166,25
3366,2021-01-17,155,c1^*QkbJMw6WàS0stqzülxIih8rwiHlVR3kC2m@LyyccGUëBú*,149.07,t,460,17
3367,2020-12-18,90,CqM1CMGâj8EHXriQT3^ôïZ8z0x6gs4Qpo*y3pPsîY@rJ9uAS65,184,t,233,9
3368,2023-01-17,61,TKLJR8w9öBtDKOAïDkôWCèVFôaRQ#oRk5NyL4#ìSNDóôwRnxq@,128,t,961,12
3369,2023-09-22,50,uKYGoggemíöl%ëûwfjä$üIFrï6qay&mlúà@Iô5W4îm7niö3yU9,100.37,t,989,7
3370,2019-09-02,39,4@&1âhûNz3Vy5MGuAïöBQè%û$àuWv^4S6îATôWëzHVXò8zéúCN,58,t,42,12
3371,2021-07-26,37,DMgr4òpn&EJ$ìsfY@^é9AXR5LijMêcIäGb6í6I&ôAòLûûíh@Té,84.29,f,931,12
3372,2019-12-21,161,váE%uM$wDV88mú9ûg4ü2elN95vJEï8íïèlq&úìizqXe@îofí&N,157.06,t,468,27
3373,2023-02-02,149,af4YêïofMòzQdûW4CDAJ0o1úmk$BG9úpcV7#ô6%Uì2I3gJbüEq,52.01,f,752,25
3374,2022-12-24,96,V7#ô6%Uì2I3gJbüEqDv2û3F$âVoIeèûe7Qgáb*7ûïKüiwePûáî,163,t,76,14
3375,2019-07-18,44,Ypr7H&d3Sh^4mXòûèüUIU0FEáìëîzI$lâûtZíl2VöW*a$@äJòP,137,t,945,3
3376,2023-09-13,117,tûzNíNJ&ôYrúisl5RTkm2â@özèc9G5ëóúéäPDPvY*êíìXuê7gü,153.68,t,948,24
3377,2021-08-31,91,ó0Fô^êDKióûTfa$í3%6JPû57HXOtDúxND2ûjkhqàYà*WUcinü&,107,f,821,10
3378,2021-04-03,33,9SFvàû3úïvpáiJJjyDf$dBé4éfä0ï@j1#4Hàq35Eüà^BkvLZHp,133,f,709,29
3379,2019-11-12,125,&1v&êgAw$úâ58b9BP^fvwt1YàcLíéouzkKàX%imEhp%7d1êê2*,94.08,t,887,8
3380,2019-06-01,134,dBé4éfä0ï@j1#4Hàq35Eüà^BkvLZHphifoóam^ïëxglï%aKGsö,62,f,225,14
3381,2019-04-24,109,X1Lu5VúRzrspyöéöHhîkqvhGkU92iB1l9KxxbXyTätóròaCyuj,129,t,676,5
3382,2022-02-24,63,RDa0néBFûAIád%T^rUnkQ1O7^ä^QGèézTpcäpBêrëmKBfjVkt7,52.57,t,187,4
