service_id,service_date,service_duration,service_comment,service_cashed_price,service_client_id_id,service_massage_id_id
2296,2021-12-30,134,akdxJLceuS2àrôû1&xóâêYéH$HnQ8TZûPmTzöèRgàUöqééK3íz,97,835,3
2297,2020-05-22,141,&koGjr&9f2ôô4BXzQxVgHg0pEsO3EOIîl@GJZtkSV5*áüê@12z,199,966,15
2298,2020-02-22,178,P6BNä&^YHM^ûBieT*úSCâöOO99òh3óvé1PàPLAéêuìkuo7UVmo,184,939,13
2299,2022-03-21,64,I&ôAòLûûíh@SéóeC@ïaNYlzhSKLIQ8CPïA&âJN*ëDjgVBàUEîü,126,897,15
2300,2023-09-04,82,ûòRRs7LnElKûpäàâlgCr9D%Qüb#^NhVzJt4UóPypqowëûïGgêi,160,651,23
2301,2021-07-25,35,o0úlk#BF8óobU6@î5%Uè1H2fJbüEpCv2ô2E#ZUnIeàôd7Pgûb&,56,516,16
2302,2020-11-02,108,Nruíw5C1ìhifoLWú&USaglï^XK0äü8ûcztànOOo3HkAiGè9èka,77,426,19
2303,2023-04-11,114,UsöûôpkGï%G*TZe&ARíZ3Nü7XO$etur0aóaJéûmsxjIóW$glDg,154,391,50
2304,2021-04-25,58,#SúzF1dHüïCnAt0ê0D9XSlGcóîc5Neôü%4ìäIëftbMîôâú2^Jp,99,555,16
2305,2023-04-04,82,2%ôïZ7z0x5gûgPpàsy3oOsêA@qI9tAS55já6êd1äzbiJ62rGAò,115,522,4
2306,2023-09-12,65,Misl5#Tkm2C@özOc9zhSóúéäPDPvA*êíìXuD8gVZpUîgyRûS#ä,164,205,18
2307,2022-12-03,179,hâS*óRBZïNN8lOg2JvI07úOKAáâtNjtn7$Ulo4E$ü0Pe#1jUúà,149,253,42
2308,2020-07-04,106,luûîûDZYgmrdCîQ5ae^üh5GëtïTuPNpûnúë&ïqf#6îtSF&Sb0U,109,318,10
2309,2020-04-01,71,KEYh6CFVpgOR1#êäX5xyv4eq2Nnm^w1nNqâW8pH7r&Q33hhLZb,131,244,21
2310,2022-02-20,167,ûrîxLáLH%îWpógqj3PRik1Y8ëxúa7E3ûéíûòNBNtW^ZáàWsZ6e,163,985,27
2311,2020-03-12,133,ôzI%leiAdl93üwXXy$RtKrPaBatj^mIx&ICVf4ACTneMPz9ZòV,84,465,9
2312,2020-08-31,129,KCDAI0#Hú98SBG8ó$böN@îM%UìIH33ébxîpâvJôJF#âUnáeoh1,94,649,44
2313,2022-11-28,138,Vî1ôcèxsOfE81EímG2Bëí#^h&IWEm12z8áëiRûìu05rQëûDptL,186,898,26
2314,2022-07-25,78,#CâU7NllPôfKöId8ú8LAéDëOéëàk%VóèhE$adQên1jVMNKT@FR,139,336,6
2315,2019-01-13,70,W6Xíbô#JKHQkv8ïtrCIN*ëwjî^Bà%EêV9PmnQágLüKf9è@MCíE,161,680,42
2316,2022-05-27,159,vòlvp9Vanq6ôVz2äg%J8aèìúöSûëzîâiàäêyû#7côsbéj1öïVV,64,669,35
2317,2021-07-21,84,p7ddêEe*VüOïTâzeaúvqMdCMGâákEHXûá9Tf%ôUCkz0x6gûhQì,136,28,3
2318,2019-04-18,38,o*FK$ìsgY@^é9AYë6M7jNfdItGz6í6J&ûZrMiûói#TkúfC#öbO,60,737,25
2319,2021-07-12,156,íBf6ük*N$däëòcWKX3áGóûüá2ó&ogíwfàn5cbZCc&TöMëSZxdö,62,498,47
2320,2022-10-26,60,lA$ózYóêbh6âîüphOä1SfëX6EFCL2q2èom^DI#àqeW8%á8&Wû4,52,973,43
2321,2021-07-27,180,êNkQxtóPeíSänûôHHixBd#bAûfáâQbë9h0@3Gúè14DöLp*juKY,56,37,12
2322,2022-12-08,40,ô#341@kölTtûw27tTwéF^vN%xEW99nà@áh5a4fmO@6wKFö9óöì,55,803,45
2323,2021-11-20,154,1Zk4kgä1vR6ISLáoqKMîxà&Z8Cúdá%563$mamVvëy49uUyóG*w,188,783,30
2324,2022-08-14,59,ìWGûbSR$pTl6OzM5$òTOEúûxSoyr#AZqs8I*e4Ui&5nYûäìaVJ,195,543,27
2325,2019-03-20,131,xyv3âìeNúóqw1mMìZ&koGjr&9f2ôô4BXzQxVgHg0pEsO3EOIîl,59,170,42
2326,2020-02-03,80,RûécA8äüLWjxfQIJGP6BNä&^YHM^ûBieT*úSCâöOO99òh3óvé1,170,489,38
2327,2023-04-24,147,mR3Q8&ï*SIòó1VreïrDîtöoMDhkXmv9rîïöäeBMZ5KJàëbí4NA,72,655,5
2328,2020-07-19,34,%imFhp%7e1êê2AVxOvUeGfynCqM1CNGâj8EHXsjQT3^ûöZ8z0y,87,303,20
2329,2023-02-01,44,u#2úqFû1rüKZâYéG#Hn98SYôPm$zöNRgMUöpIáJ3ézxî%âCJhJ,155,965,40
2330,2020-03-27,141,gä1wSjI$5IèqK6Faè&BlDMâIq563$úanWöëy49vVbóHtxPs0GA,190,411,5
2331,2020-12-13,110,ejû#UHxìë5èüx&ílúLmHFhVfêó6óiï3xTlK%7KòsM8HbìADnEN,153,728,28
2332,2023-01-14,177,fí&OPMUo0$bxwGNRDa0néBFûAIéâ%TrrVúlQdOj^ä^QGèJcUìc,163,95,14
2333,2022-02-21,134,ïì5dv5zCáéx0*òHl$fpFTBjbcüiîQô8èMûafè7ûEumò2lät#hh,152,701,41
2334,2023-03-29,43,já6êd1äzbiJ62rGAò5ûûíhn$éóevmUb7Ylbô$KLIR8w8ïtsDJO,98,956,2
2335,2022-01-10,175,1zK@^0â4òàF2UE5MôA*uvYòoThSnAVB%3RMfXëgütFHöaqOyém,158,5,44
2336,2019-03-24,109,doER*iüaïgâOê7àLìödú6ìCskè0jûr9gfôGgCXcQaWô1hcìxsO,69,484,2
2337,2023-03-12,147,VëBú*äzê0C8X#íFYóêb4MZîö%4èûHSftbMEFCK2%Jè#9UDH@à^,148,938,20
2338,2020-11-30,119,8EGWriPT2%ôïZ7z0x6gs4Ppo&y3oOsîY@qJ9tAS55jjNêdIäGb,65,256,23
2339,2021-12-28,98,C5á8öRJ7ZI@QóFEzcFötBm*ryâFB8WRkEakey3Mcfv$3àrGä2s,69,413,23
2340,2019-10-08,30,cêHC9XSlFcmfz4Ndgw%4èsHë3tbMîôâóJ^Jp#@UêáRo^1aPTiO,66,848,29
2341,2020-10-18,53,làéWhc&n5&9Mäï7@JdRvFp0QôLulmjsìâòCcXekpbBeO4wd$vg,166,1000,48
2342,2021-02-26,174,ïQ26Y18PíxDybEëû*l&qxZyA7VQjDüéZü2Kbâë#2úìFûdrüKZâ,168,467,33
2343,2021-12-23,72,EWl9nú@áô5ü3fmNm6vKEï9óUOór*àPázqYê#îìfí*OPMVo0$bx,101,443,16
2344,2023-08-10,108,PFàáySozs$Aâqt9JAe5Uj*6oZûäòbVJW2HGíûöû1K^nîévêún4,182,326,21
2345,2022-08-29,63,7ûëiRòìt04qQëôCosKnvC%j6íí8Fê3T1ZkLk3tHwS7ISMáp^KM,120,889,23
2346,2020-03-30,112,öyRUàhöFésKïíPx%^#Cuiuôfe5$*2îiäO04Wz7OávBwüDäò&j%,200,127,20
2347,2019-07-21,121,E0cGöëBm*szâzC8XRkFbíêb4Mdîö$3èûHäesaLêîZó1%Io@9Uâ,181,271,3
2348,2022-09-13,91,BJíê^UssWàmRfPk&ë&RHìKdVòdïrDîäöoLChkXíu8qêTURâAMY,107,424,7
2349,2021-02-02,160,âyêaúvqMdC5zCákE0*òá9$f%GTBkz0x6îûgPìàsy3pOûîAmrJm,161,290,43
2350,2022-05-10,176,PéDCxyêërWkVqDYE*6UPiâüjcwIKbdtR1úpîò0^wíZâXáG#GmP,156,193,3
2351,2020-05-09,74,lj#tykKnXT5mE5p$N10efIXöDèBï1F2xnB%úHâàôd68êûa&iPë,134,340,28
2352,2020-04-14,133,iuôfe6$A2îiäO04Wz7OévBxüDäò&j%pwXw*5UOhCöûYö1JaZä9,117,515,35
2353,2023-01-22,36,tz4qPtôB#rK@uBT66ké7îe2ï0cjL73sHCä6áäújo%íàgxoVc8Z,140,826,26
2354,2019-02-18,89,0Fô^êDKióûTeü$í3%6JPû57GXOtDúxND2òjkhqàYà*VUcinö&Y,102,200,28
2355,2019-04-19,169,9$f%GUCkz0x6ôûhPìàsy3pPäîBnrJmuA#i5áé6EZ1S0YiKj2sG,181,431,38
2356,2019-10-15,128,ôCosKnvB$j6íí7Fâ3T1ZkLk3tHvR6ISLáo^KMîxoVZ8Cúdá%56,169,787,26
2357,2019-02-03,117,lâûtZíl2VöW*a$@äJòPWuWäáqlHü&1v&êgAw$úâ58b9BP^fvwt,150,704,20
2358,2022-11-11,162,FTAjabühêòf8èúraeà7òDAmì1lät@hgûá5DY0RyXh2idòytP4G,139,524,41
2359,2023-11-15,174,ëQîûwZYfóòYvî95aâqüôhzääTTu8NpFnLëqëìêniEt#E^Rbc%&,194,346,23
2360,2020-03-31,37,LbGOìéDâxxêërWkUqDbEXMöPiâöjcwIíadtQImpîò0^víYZXáF,172,667,33
2361,2023-01-15,73,k4QSjl1Z9ïyàb8F4äíóáûOCOuX&âéèWtâ7föYoïêfxòòR@û6Lú,59,638,49
2362,2020-06-22,145,bq#ë4ä@XwYïísú2at3w*îhvx%èî69cnDR*hüaïfâèe6úópöcó5,131,347,24
2363,2023-04-14,42,5Qqp*z4pPtîZ#rJ@uBS65kkNîdJëHc7K73sGBûMáäói#%íúfDn,155,417,17
2364,2021-01-11,166,A^Fxlxé6h8&C5á9öRK7ZJ@RóFEzcGötBm*szâGB8WRkFbley4M,125,599,5
2365,2019-02-15,146,0xìShèVüqíéKLl0Eg^fDíióôTeü$k3%6Jìû57GbOtCmxNêJrjk,78,680,22
2366,2020-02-26,155,4fòfOàúqx1nNòâ*lpHks*Qg3hû5âY0ûyahIh0qE*ì4ôPIîm#áJ,128,174,37
2367,2019-12-09,64,Jâëó$Wi*éWEn2309jïjSäòv16sRïáDptMowDVl8mó9ûî4ü2elN,88,104,33
2368,2020-03-20,96,g6CEUpgNQ0#êäX5xyv3ep2Nnm%w1mMqZW8oG7r&P32hhKZbGòE,188,141,6
2369,2022-11-28,98,YPuxày8E3äklirNZèAWVdjoa*ZN2ïb#ëe2wòqQQr6KmDkJò$ûn,75,73,25
2370,2021-04-04,164,ôúûâwG@jYîrXûicTë%^ïm7ì0è6TsUòôoáyëpzs$Ydrt9íY25öj,67,592,22
2371,2023-04-15,94,ójóûTfa%l3%7Kòû58HbPtDnxNêJrjkhqàYè*üUcinü&cM2ub@t,131,821,25
2372,2022-12-20,91,8E3äéíáòNBOuX&ZáàWtZ6fïYnïêewòìQ@ò6KúDíJQoûúZkfBì9,124,272,22
2373,2019-04-01,107,oëH*A^Gx9Eé65P&D5á9üäK7âJ@RúFF00ûöuZmXsGêGC8XSlôbl,192,951,48
2374,2020-09-22,51,Seü$é2$5IOò46GWOsCówMD1òijgpúXú&VTbhmö^XL0äa9äc0Bè,171,150,12
2375,2020-09-19,100,ëqwEäïn4vôk*íukìDTURâA5Ag21MSXIf5sèGKüFNèjCZDwâsqV,129,264,5
2376,2021-02-22,70,5xyv4eìfOnóqw1nNqâ*8pH7s&Q43hû4âb0ûyügI40qE*ì3îìég,131,152,6
2377,2023-08-04,46,%qTmjP0N6%û%PFàáySobûoAâqälJAeiUjs6oZääòb&JW2HGíûö,101,785,31
2378,2019-09-06,164,6RXîOkRyïúQfóSëoûûI2áxCâ$YAHgáêRcï@û0@4HMè25EVMqAé,86,900,18
2379,2020-07-03,179,ä68HYPuDúyOE3ûkliqèZèAWVcjnü*ZM2ïb@ëe2CìpûQrMKmâké,160,450,6
2380,2019-07-28,105,E81EínG2Bëí#^h*IWEm12z8áëjSûòu05rRïûDptLowC^k7óó8G,85,580,25
2381,2023-02-13,50,mcû$LMJR9x9öutDKOAïxkô&Cè^Fôa@Q#oSkiNyL4#ì#NDóôwRn,183,613,32
2382,2020-10-01,87,i2OògizWNsvóö5C1ìûáîèLXúrUTbôóUqX40äWlûYcuààOOp3Ik,63,447,31
2383,2020-11-20,180,ówé1PnPóYjêuìkuo8Uümp5îTy1ûe#I7öàèóïRôäxâZhúûâwô@6,63,265,14
2384,2021-06-22,154,áyCê$ZBIgéêRcï@û0@4HMì25EVMqAévLB0èghfníVó^TSüfkë%,153,910,7
2385,2023-02-18,76,Mi$Q%8yMHaSèbûoACìälJtâhUás6oZRSPX&3&eHzJQUGdKqúîI,113,876,39
2386,2021-09-22,41,MxûlYóv9rîUVSêB6BhK2NTYKgNuòáMbûOìkââEyêt&W8U%DcêX,109,790,17
2387,2020-12-02,165,kô&Cè^Fôa@Q$oSkiNyL4#ì#ODóôwRnüòn*YpûkH&dgThq4mXòû,118,609,20
2388,2019-07-13,159,yMHa#àXQàtCìRí2tâô%áûiàBQROXr2&e0zJPUGd3qúEIïDLóô*,172,987,49
2389,2021-01-13,164,C^à1êèûej9îábsjQï3Viöâ8HHFN5t5ûqp*GK%òtgZ#&í@BZë6M,77,543,10
2390,2019-02-19,169,è^EîW@QnoRéhMaKg@ì#NDóFöQúüìm&XèòjH&cfSôq4mXPQNV%H,97,583,42
2391,2019-07-24,115,YYz%SuLsQbCbvk&nJy*JDXg5BEUofNQ0@âûW4wxu3dp1Mml%v0,100,897,42
2392,2023-11-04,119,@á1nh1Nì3iyVMruív4B0èhifoKWó^TSaglë%WKzûö8òbztànNN,108,969,32
2393,2021-04-15,41,Ggf6pufFjTP1hA0k8JwwaaESû*é^ìxAxti^9áDVáYö23XZë@eL,91,474,47
2394,2023-03-11,165,dA8ëüMakxfRéíûò6BNt&^ZáàWsB6eTXnSâeöPì99òi3ówé2PoQ,86,171,42
2395,2019-10-11,139,íiNbMh#ò$OEúGüRàaòn*ZìûkI*dgTûr5nYQROW^IVdGFéPUFcJ,76,538,50
2396,2019-03-19,151,ML67àf0átûzMíNI&ôYrúisl5RTkm2â@öyèc9G5ëóúéûPDPvY*â,200,705,49
2397,2022-04-14,76,0O2Y%PZSìvERTú4vîá&JëkìD$%@Bt4Aî21L#*1ê5ûèG3VF6NáB,88,890,1
2398,2023-06-04,33,nú@áh5ü3fmO@6vKFö9óöìlr*àìjzrYf#îpgí*OPMV$0$bywHNS,160,379,17
2399,2021-10-30,83,%zY2ìKD0TC3Kî&&tä*èn#f9lsU*$1QLe&ûeörxFëöp6xûlAóvm,156,995,30
2400,2023-10-14,175,qBHM&äviê%Aú$DâU8OlmPûfKöJe8à9LBéDëOíïàk%WúèhF%adQ,59,12,3
2401,2019-02-20,166,FáS8dh*ck7IövüWwSQséqìüAüsi%8ûvUHAUd3WBRmdKOxPYìU2,100,865,7
2402,2022-05-17,85,V^EcEXNöò6âwjcwIóydtRImqîr0^wícdbjGRû@POäbgì9SFvàû,60,368,22
2403,2021-05-28,95,SéOwopmvähtEed4nseDhRNzf&yi6HuuööCQì^á$àv*vrg$7ôBT,100,913,50
2404,2023-03-15,30,scék2ööWWw#QsIqOütüäûqkGv^HAUdf*BRmZ4Ox8YìU2uvs1bú,72,611,7
2405,2023-03-05,55,RZcëNà88èg1íuá0OmOíXiZsàjtm6Söln3êSw0ìd@H6ïúàíëQêû,105,533,27
2406,2023-12-27,151,nomuûîäEeZgnrdDgQ6zf^yi6GutïUuQèqûoàï&vqg#6îuTôWëb,135,921,15
2407,2020-11-29,45,mO6RXîOlRyïúQfóTëoáûI2áyCâ$ZAHgáêRcï@û0@4HMì25EVMq,131,559,44
2408,2022-03-28,30,DV88mmQûgLüJe9N95uJEïPíïèl^&úìiFqXeRîo2kVNOLU#z$bD,117,593,46
2409,2020-10-24,167,wy^OFk#âoE#tûaböhêPê7MLòüeú6PDsíè1éûs@ôgûGhCAcQaWô,119,733,18
2410,2019-04-15,93,Y5ôo9oka50W#MWQàtuORí1äCô%HòhúA9@7*qerâza28%zZ2ìLD,158,966,31
2411,2020-07-05,61,hoseEiR70g&zj7HvuöVwRìrápèö*wrh$7ôvUûXïd2WYûlcKàwO,149,313,28
2412,2023-03-05,60,boXüöz6@wWcúIuyQt1IZp$qò^úí9d7jqRq9zNIb%ìYRèuDûSú3,58,210,1
2413,2023-02-08,136,ueóm3aüXAb%RëKûQXvbëérmIa*JCWîhBDTàê6Pc@âQ&gwxu2dè,140,737,24
2414,2023-03-09,85,DZYgmrcCîQ5ae^üh5zëtTTu9NpGnLë^ïqf#iEt#E&Sb0%*PjbI,112,790,6
2415,2019-01-21,99,KNxOXèT1AB&Gamyíji@*E6émüS48â3#SMzGddHVïCàAä0ê0D9Y,116,71,1
2416,2021-01-03,31,JeRvFp0QûMummksòêòCcXelpbBfO4xd$wg4EsräStOúoîmóä%t,78,494,18
2417,2021-04-11,44,dnDR*hüaïgâìe6úópödú5ìC&kè0jòr9ffôô4BXzQxVg1gcèxsO,83,767,31
2418,2022-10-31,56,è^eaP%áO*WûLK55úezûsîxLéLH^îXqógqk4QSil1Y9ëxàb8E3ä,152,279,16
2419,2020-09-28,82,Iûú2Ws2w*Eôux%NEi9YmC@sôöüëfZNâ6LJèïcó5OBréàzáòq8ê,182,905,35
2420,2023-03-11,158,%7Kòû57HbPtDnxNêJrjkhqàYà*üUcinü&cM2ub@td1CppòQqLí,103,583,3
2421,2022-05-08,121,Gdúîc5Oeôü^5ìëIïgucNôôêú3&Kq$#VîéSp&2bQUjPXbäLó66à,171,132,17
2422,2022-11-07,98,IèNUtöûôpkGï%GAUZe&BRóZ3Nü7XO%etur0aóbJéûmsxjJúW$h,66,925,47
2423,2021-01-27,114,iNaLg#ì#NDóFöRúüìm&YèòjH&cgSôq4mXPQNW%IUcFEáOTFbIp,146,616,44
2424,2020-11-15,138,2óät#ûháIiDBdSbXû3áeûzuQhG@3GúoI4Döú%*jBKYGo341@íö,65,548,4
2425,2022-12-01,79,I5YH8PíDDyyîësXkVqEYEA6VQjêüjcwJKbduR2úqîò0^wíZâXé,184,241,32
2426,2023-10-06,177,BYWekpbBêO4üd$öf3xûrRSs7LnEmKû%äoe9gCr@D%Qüy$^NiüG,163,59,7
2427,2022-09-24,102,t5û^pAGL^òAhZS&óRBZïNN8kOg2JuH07úOK*áâtNjtn6$Uln4E,126,119,22
2428,2020-11-20,164,bmCQ&göüëeZàd5óéoïbí4èA^júyiìq7edêî2AVyOwUezfaàvqM,179,772,29
2429,2019-12-26,126,f5Uj*6oZäëòbWKW2HGíûöû1K^nîévêún4XaZBc^$ïLäRYwYöís,184,274,16
2430,2019-06-04,118,2$5Ièò46FaNsBlwMâIqijgoúXú&öTahlï^bK0tü8sc0AonìOpK,153,808,16
2431,2022-01-22,38,jBKYGo342@íölUëäw37tTüéFrvNqyF*m9àà#Iû6W4înOn6wKzU,197,241,23
2432,2021-03-27,78,ìGàMTrïìîniEë$F&SYd^*PéX2Lö6WM#cstqyüíüIûôlrwhHíU@,187,148,11
2433,2020-11-12,33,yêCûàäêxû#jcîsbáj1ïïV^ö@PòIèNUtöûôpkGï%GAUZe&BRóZ3,176,434,48
2434,2022-06-12,81,è0éûs9îfôGhCAcQaWô1ôdìxsOgF82FónH3Cëí$&i*IWEm2308á,93,237,29
2435,2019-07-26,39,K2q2ènm%DH@àqdW8$û7&Wò3J5hLdbGrEx4á4H%êWpKgìég9Rií,127,184,42
2436,2023-09-26,125,èAWVcjoü*ZM2ïb@ëe2wìpQQr5KmDkIò#ònc7fBq8B$Pöx@%Mgï,193,493,44
2437,2020-07-22,71,2Cqpòû^Mí9â7éq#rmc72Y%PZSìvxQTú4ïEá&JëkìD$%@Bthtî2,50,924,22
2438,2019-04-09,30,7akAO%eëïûdXúb3éánäaé2ú*$hóxgào6ccââ1&UwNuSdydüúup,196,150,16
2439,2022-12-26,34,@D%Qüy$^NiüGJt4UóQyqrowïivGge6ptfFjSP1h*0k8IwvüaDS,146,560,38
2440,2020-12-04,45,i0#4Hàì25EüMqAkvLZGpghfníVó^ïSügkë%üJzsö7rbz*nmàNo,63,754,26
2441,2020-11-09,114,ôïZ7z0x5gûgPpàry2oOsêA@qI9tAR54já6êc1äzbiJ62rFAò5û,120,719,37
2442,2023-05-11,142,MèFúLSqëèêmhDû#E^RWc$&OáW0Kë5VL@brspxöéöHôîjqugGéT,197,454,47
2443,2022-12-14,96,a7ö%êcêXMöò6ew6zCéíy0AûIm%gqGUCkcdajôRô9ìNäbgì8äFv,179,749,18
2444,2019-06-17,138,éàzáòr8êeîFfB*bPüVî0îbèwrNfE70DémF1Bäé@^g&HVDl12z7,181,427,41
2445,2019-07-08,68,SoBaCVKëNgYïhauGáöbrPGknâèy$uáXYVôEPîkNLòWâMjQwtóO,119,260,22
2446,2023-08-08,165,boWüïz5@wVcúIuyQt0HBp$ìò%Lé8Z7ápRq9zN1X$OYRèuCQSó3,167,489,24
2447,2021-12-22,92,XîNkRxëúPeóSëoûôI1áxCâ#YAHfáêQcë9û0@3GMè24DULqAéuK,81,695,10
2448,2019-08-06,153,lûYcuààO7è3IéBûGNmèíWid*à6*@NSï8#KêSwGì0QH6ïmnktòê,194,894,17
2449,2022-09-23,131,á%LMJS9x@övtEKPBöylû*Dì&Fôb#R$pSkiNzM4#ò$OEúûxRnaò,147,158,37
2450,2019-12-20,143,8a9BP^fvwt1YàcLíénuykKàX%imEhp%7d0êê2*VxNvTeFexnBq,174,393,45
2451,2021-04-18,91,5ëlmksìâòCYXelpbBêO4üd$ög4EûräStOMoîmóä%äoe94âsRD%,129,171,22
2452,2019-01-09,85,1HFíòöû0J^mêévêóm4XaYBb%#ëLûQXwYïésnJa*3w*îhBx%èî6,176,379,40
2453,2020-03-16,118,yGïWì7yáóBàünäGVWTîw7Dj53OUZLi8vûJNcIQòíEêyzîïsYlW,199,35,40
2454,2022-05-14,58,j1#4Hàq35Füà^BkvLZHphifoóam^ïëxglï%aKGsö8rbzAnnèè$,146,385,48
2455,2021-01-03,51,êhAw$àê59b@CQ&gwxu2ZèdMóíovzlLèY^jnFiq^8e1îî3AWyOw,145,746,31
2456,2022-03-22,153,ûs2*yúefclHTá#RPïdiû@THxìë5èöwqíkKLl0Eg^fDí6óhï2ü$,153,371,40
2457,2021-08-24,66,3á4G%ê&èJîìáf8QûécA8äöLWjxfQIJGO6ANä&^YHL^ûBheT*óS,109,191,35
2458,2020-07-29,108,MpFnLëqëèêmhDs#E^Rac%&OjW1Lu5VúRzrspxöéöHhîkqvgGkT,188,705,37
2459,2022-12-07,91,í5ígë1ö#k2$5Ièr46Gaè&ClwMâIqijgpúbn&öïyhmö^bLHtü9s,151,378,32
2460,2020-04-25,97,lvo8Uümp5ôUy1ûf$J8üèìúïSôëyêZhàûâxû@7cîrbáj0ïëUVv@,192,691,22
2461,2023-09-30,31,IZ%$qrUúkPdOj%R^9zNIbTìcäpBDûëmKuîiVét7pâSTQY*4*fI,96,157,27
2462,2021-05-20,166,kàzjòr8feôFgBWbPüVî0gcèwrNfEOHêímGIYäé#Vh&áVDl12z8,92,684,11
2463,2020-09-09,124,i0ëëUUv9OqGoMïrïòîojFu$F&Scd^*QkY2Mw6WàS0stqzüíüIi,188,889,18
2464,2022-03-18,135,ö6ë$ZaâVLëè4cv5yBûéxz&òGl#epFTBjbcühîQî8èMòaeà7ûDt,121,670,26
2465,2020-08-19,161,9*D6é@üSL8âK#SúGF1dHüuCnAt0êHD9XSlGcmfz5Negw%4ìtIë,137,350,24
2466,2023-07-26,33,Yà*VUcinö&YL1ëa9äd1CèoòPqLJlZjáì@ìmb71XpOA#OïwQ$Lf,172,941,7
2467,2021-12-09,32,òüeà7òDtlì1käs@hgûHhDYcRbWô2hdòytPgFPJôóoHKâïó$WiA,58,601,25
2468,2019-05-15,79,ö7qay*mmàNnIûiXhîú8njü4zVmLVPúûtNQédûBîoGòôLt896&p,86,918,50
2469,2022-07-07,55,bô#KLIQ8w8ïtsCJO*ëwjî^Bà%Eîü9P#nRjhMxK3@è@NCíîvQmö,188,914,34
2470,2020-01-10,38,36ü7*N$dturzWóaJáûmsxiIóV#gkCfn#5bzZZ0^TvMtRcDcwlA,111,603,25
2471,2019-03-14,34,F4äklirèZìBXVdjoaAâN3öc#ïf2DòqûRrNKnêlíû$ûnd83ZqPC,115,150,27
2472,2019-08-19,168,öHôêjpugGéT9eiAdl8JüwaXxTQtírìaBatj^9áwVIBVe4XCSne,90,580,48
2473,2020-07-06,128,ûxFëVè5wûíAóïlòEUVSâu6Bh32NTYJg6tìHLaGOìéCâxxêärWk,141,247,48
2474,2021-05-01,47,9hz93Gúo14Dïó%*juJXFnfgdméök%äûwejä$öIEqï6pax&mlúú,54,898,18
2475,2022-03-26,81,^âg*v#úâ47a9BP^fuvs1YúcLíéntykKàX%imEhp$6d0êê1*VxN,110,53,2
2476,2020-11-15,130,%g&HVDl01y7ûäiRòìtz4qQëôCosKnvB$j6íí7Fâ3T1ZkLk3tHv,168,875,22
2477,2019-12-05,77,ï2ô2F#Z^àIâàûe7Pîáb&6ûïKUhvdOGHEN4*Lû%$XFK%ò*gcR&í,93,883,43
2478,2021-08-22,48,6LnElJûpûàâlgCr9C%Qüa#^NhVzJt4UíPypqnwëûïGfêiotfFi,136,750,4
2479,2023-11-10,170,Bé4éfä0ï@i1#4Hàq35Eüà^BkvLZHphifnóüm^ïëxglë%aJGsö7,101,335,30
2480,2022-09-20,105,p7A@Nëw9#LfëEHq1RáNvnoluûgsDdc3mrdCgQMye^xh5GttïïB,135,727,40
2481,2022-12-29,115,zGY##ppTíjOcMh$Q$8yMHaSàaûoABìälItâhUár5nYQROX^2&e,175,449,47
2482,2019-08-06,83,qiúyhìp7edêEeAVaOöTêzeaàvqMdCMGâálEHXûá9Tf^ûUCkz0y,84,184,7
2483,2022-07-13,70,ôhyäûTTt8MpFnLëqëìêmhDs#E^Rac%&OjW1Lu5VúRzrspyöéöH,107,124,23
2484,2021-08-28,160,TvLtRcwcöítoKzAKDXhiCEVpô7R1#êäX5xyv4eìeNnóqw1nMqâ,108,162,38
2485,2021-06-20,80,i@*E7é@aSL8êK#SàGG1dHüvCoAt0îHD9YTmGcmg05Nehx^5ìtI,120,72,13
2486,2021-07-25,66,óWú&UTaglï^XK0äü8ûczAànèOoKHkYiûè9èka50WnM*9MävO@J,116,861,5
2487,2019-02-28,31,Kìödó5ìBrkàzjòr9feôFgBXbPüVî0gcèxrNfEOHêímGIYäé#Vh,75,241,31
2488,2022-04-27,53,që6püx&llúLmHôhWfêó7miï3yUlKUOóòsMPácòAênEèîKs785^,185,899,32
2489,2021-12-18,110,lcô$KLIR8w8ïusDJOAëwkô&Cè^Eîa@Q#oRjhMyK3@ì#NDóôwQm,139,583,5
2490,2020-09-25,62,X14ï6&M#crspyVéüIûôkqvhHíU@fjBem94axYYy%SuKsQbCbuk,141,537,3
2491,2023-06-26,121,ND2òjkhqàYà*VUcinö&YL1ëa9äd1CìpòPqLJlZjáì@ìmb72XpO,123,423,19
2492,2022-01-14,78,ûëFîâiotfEûS7ch*cj7IövüVwRPrépèöAüsh%8ûvUHAUd2WBRm,149,575,41
2493,2020-08-27,161,UûxFëVè6xûíAóömûFUVSêv6Ch42NTYKg7uòIMbHOìéDâxyêërW,174,295,48
2494,2022-10-28,159,û7fy81Eín02Bëí#&hsIWEmefckáëj#ûòudiò@ïGDpä4oöw^kkó,195,262,39
2495,2023-03-09,55,*Tc2VAQlcJNwOXèT1AB&Gamyíji9*D6émüS48â3#SMzFddHVïC,99,477,50
2496,2021-04-28,67,9$f%GUCkz0x6îûgPìàsy3pOûîBnrJmtA#i5áé6EZ1SzYiKj2sG,189,707,2
2497,2020-03-29,90,âvJhJôSdVoéeoi2OògjzWNsvóü5C1ìûáîèLXúsUTbôóUrX40äW,172,844,21
2498,2023-08-11,146,q5KmCkIònòúYjeAp8B#Oïü@$LgTyIr2SéOwopmväôäEeZhnsdD,102,874,17
